I                         i_b00                     i_b10                     i_b20                     i_b30                     i_b45                     
318                       46.10721759585651         48.28164859845081         51.74913112024691         56.3639056312356          64.82348615492135         
319                       45.11804356345644         47.31958466416506         50.85833391225848         55.57508702666279         64.20102545583023         
320                       44.12887397820521         46.35838697477789         49.97019899575431         54.79057326355672         63.58357824125431         
321                       43.1397086974426          45.39811356775497         49.08488288819446         54.01057683812527         62.9713376363665          
322                       42.15054758907239         44.43882734631904         48.20255272278013         53.23532075784685         62.36450168443635         
323                       41.1613905321711          43.48059660579359         47.32338715121896         52.46503915034994         61.76327345661709         
324                       40.17223741767082         42.52349562814137         46.44757733135832         51.69997790070862         61.16786115365922         
325                       39.18308814913063         41.56760535508605         45.57532800815715         50.9403953171073          60.57847819824448         
326                       38.19394264361458         40.6130141520156          44.7068586972511          50.18656282447012         59.99534331651744         
327                       37.20480083269808         39.65981867702926         43.84240498118882         49.43876568521065         59.41868060727287         
328                       36.21566266362919         38.70812487208512         42.98221992926958         48.69730374572445         58.84871959713265         
329                       35.22652810067699         37.75804909632465         42.12657565277638         47.96249220660619         58.28569527992329         
330                       34.23739712670734         36.80971942541165         41.27576500825106         47.23466241380803         57.72984813833999         
331                       33.2482697450351          35.86327714526991         40.43010346226286         46.51416266705057         57.18142414586172         
332                       32.25914598161455         34.91887847411692         39.5899311318317          45.80135904073478         56.64067474676338         
333                       31.27002588764491         33.97669655339077         38.75561501521587         45.09663621136387         56.10785681196            
334                       30.28090954268833         33.03692375633296         37.92755142807491         44.40039828405023         55.58323256831609         
335                       29.29179705842346         32.09977437296415         37.10616865995098         43.71306960903827         55.06706949896446         
336                       28.30268858319287         31.1654877424016          36.2919298654278          43.03509557730174         54.55964021210679         
337                       27.3135843075475          30.23433191844642         35.48533620302351         42.36694338216568         54.06122227571674         
338                       26.32448447105311         29.30660797277154         34.68693023259859         41.70910273155052         53.57209801554054         
339                       25.33538937070599         28.38265506267568         33.89729957849309         41.06208649284037         53.09255427379401         
340                       24.34629937141781         27.46285641821529         33.11708086034103         40.4264312495563          52.62288212599514         
341                       23.35721491918629         26.54764643776949         32.34696388605413         39.80269774599027         52.16337655345104         
342                       22.36813655778451         25.63751912312488         31.58769609121456         39.19147119277844         51.7143360690452          
343                       21.37906495011165         24.73303813657991         30.84008719535921         38.593361403129           51.27606229414953         
344                       20.39000090579066         23.83484882507832         30.10501402755069         38.00900272616907         50.84885948472058         
345                       19.40094541724367         22.94369263167446         29.38342545029523         37.43905374076871         50.43303400493699         
346                       18.41189970743661         22.06042440398872         28.67634728131829         36.8841966704037          50.02889374709804         
347                       17.42286529393115         21.18603321295016         27.9848870759987          36.34513647734307         49.63674749693671         
348                       16.43384407611621         20.32166741093787         27.31023858859962         35.82259959294402         49.25690424400405         
349                       15.44483845600947         19.46866477982381         26.65368567738586         35.31733224039654         48.88967243735856         
350                       14.45585150870584         18.62858873155559         26.01660535748903         34.83009830721191         48.53535918744299         
351                       13.46688722799039         17.80327159755827         25.40046963722184         34.36167672744783         48.1942694157455          
352                       12.47795088880759         16.99486602486239         24.80684570124728         33.9128583384642          47.86670495462228         
353                       11.48904959697521         16.20590529360365         24.23739393250483         33.48444218425562         47.55296360049098         
354                       10.50019314953688         15.43937282874408         23.6938632017662          33.07723124739597         47.25333812448219         
355                       9.511395431718055         14.69878005721871         23.17808281007825         32.69202760456147         46.96811524554346         
356                       8.522676786029761         13.98824970592845         22.69195045951921         32.3296270165288          46.697574571911           
357                       7.534068245940283         13.31259817674486         22.23741566902193         31.99081298235186         46.44198751778121         
358                       6.54561960366755          12.67740525912054         21.81645816340706         31.67635030874053         46.20161620290166         
359                       5.557416080295666         12.08905183319109         21.43106096288469         31.38697826886785         45.97671234364147         
360                       4.569616600680855         11.55469680470723         21.08317819920967         31.12340344899216         45.76751614486237         
