I                         i_b00                     i_b10                     i_b20                     i_b30                     i_b45                     
319                       51.82212641171868         53.85506586977131         56.94102634504465         60.99473611983025         68.50760625723287         
320                       50.85398476269914         52.90948461867292         56.05665248379033         60.2019180680341          67.87344210267501         
321                       49.88584819576136         51.96448187300495         55.17412233614357         59.41221416112794         67.24309391101693         
322                       48.91771653378296         51.02009281725672         54.2935381926882          58.6257763200007          66.61671826308401         
323                       47.949589606747           50.07635517336338         53.41500847698697         57.84276335301465         65.99447557020311         
324                       46.98146725206463         49.1333094430134          52.53864823164743         57.06334136373164         65.37653019669898         
325                       46.01334931491947         48.19099917736014         51.66457964701664         56.28768418022734         64.7630505801839          
326                       45.04523564863744         47.24947127781013         50.792932636686           55.515973806819           64.15420934901609         
327                       44.07712611508785         46.30877633212422         49.92384546440741         54.74840089896638         63.55018343623095         
328                       43.10902058512146         45.36896899072794         49.05746542747948         53.98516526201654         62.95115418917192         
329                       42.14091893905339         44.4301083889057          48.19394960216107         53.22647637434397         62.35730747396718         
330                       41.17282106719911         43.49225862146842         47.33346565720853         52.47255393528341         61.76883377391106         
331                       40.20472687047422         42.55548927756896         46.47619274221535         51.72362843805684         61.18592828072014         
332                       39.23663626107056         41.6198760446215          45.62232245805472         50.97994176765117         60.60879097753804         
333                       38.26854916322349         40.68550139180726         44.77205991738657         50.2417478233013          60.03762671246561         
334                       37.30046551408869         39.75245534546394         43.92562490388397         49.50931316486425         59.47264526129176         
335                       36.33238526475042         38.8208363708263          43.08325313955137         48.78291768192411         58.9140613779966          
336                       35.36430838138809         37.89075237718227         42.24519767023567         48.06285528393413         58.36209483149439         
337                       34.39623484663416         36.96232186662819         41.41173038015192         47.34943460906567         57.81697042697891         
338                       33.42816466116362         36.03567525036036         40.58314364692971         46.6429797486851          57.27891801013052         
339                       32.46009784556558         35.11095636097307         39.75975214929869         45.94383098350086         56.74817245234488         
340                       31.49203444255919         34.18832419471545         38.94189484001873         45.25234552640124         56.22497361504762         
341                       30.52397451963223         33.2679549243129          38.12993709695612         44.56889826582373         55.70956629107302         
342                       29.55591817220146         32.35004423104667         37.32427306522052         43.89388250214584         55.20220012100641         
343                       28.58786552741987         31.43481001464199         36.52532820289008         43.22771066805043         54.70312948232743         
344                       27.61981674879214         30.52249555154852         35.73356204191514         42.57081502208885         54.21261334914233         
345                       26.65177204180519         29.61337318691375         34.94947117410659         41.92364830273419         53.73091512026668         
346                       25.68373166084411         28.70774866356512         34.1735924694415          41.28668432808494         53.25830241341578         
347                       24.71569591774791         27.80596621338706         33.40650652994738         40.66041852405591         52.79504682328421         
348                       23.74766519247485         26.90841456350871         32.64884137678234         40.04536836139489         52.34142364135219         
349                       22.77963994650744         26.0155340427779          31.90127636035218         39.44207367922247         51.89771153535003         
350                       21.81162073985006         25.12782501432671         31.16454627285148         38.85109687006068         51.46419218644552         
351                       20.84360825278921         24.24585790899378         30.43944562885413         38.27302289855969         51.04114988239925         
352                       19.87560331404262         23.37028519336095         29.72683306178848         37.70845912345            50.62887106516141         
353                       18.90760693758836         22.50185567640869         29.02763576154755         37.15803488975909         50.22764383166669         
354                       17.93962037145486         21.64143164094232         28.34285385031792         36.62240085619575         49.83775738692135         
355                       16.97164516324807         20.79000937931204         27.67356455925324         36.10222802100511         49.45950144887415         
356                       16.00368324950418         19.94874381422887         27.02092602735426         35.59820640875807         49.09316560501875         
357                       15.03573707960421         19.11897798646836         26.38618049572566         35.11104338070913         48.73903862119082         
358                       14.06780979089528         18.30227827512709         25.7706566157901          34.64146153281578         48.39740770359708         
359                       13.09990546149953         17.50047625136923         25.17577053058835         34.19019614854729         48.06855771574098         
360                       12.13202948418452         16.71571799774842         24.60302532694468         33.75799217851246         47.75277035258667         
