I                         i_b00                     i_b10                     i_b20                     i_b30                     i_b45                     
319                       48.50012472649507         50.61257716602511         53.91425128124185         58.28815172211019         66.34832871059037         
320                       47.52156399239309         49.6589741795907          53.02720810681048         57.49827845301699         65.72127421816475         
321                       46.54300792340128         48.7060977163444          52.14243615289618         56.71215184407718         65.09868597455967         
322                       45.56445636101475         47.75399427169371         51.26006511285103         55.9299551297443          64.48073984127818         
323                       44.58590915553062         46.80271399353266         50.38023303233073         55.15188030048562         63.86761610818701         
324                       43.60736616649371         45.85231105574966         49.50308699742533         54.37812861524669         63.25949961171552         
325                       42.62882726318583         44.90284407732845         48.62878388569496         53.60891113962754         62.65657984805493         
326                       41.65029232516734         43.95437659360524         47.7574911863686          52.84444931029153         62.05905108039442         
327                       40.67176124288154         43.00697758732434         46.88938789657224         52.08497552593884         61.4671124391342          
328                       39.69323391833429         42.06072208841747         46.02466550110871         51.33073376493816         60.88096801391467         
329                       38.71471026586354         41.11569185295427         45.16352904401047         50.58198022941381         60.30082693619624         
330                       37.73619021301741         40.17197613352805         44.30619830082517         49.83898401522026         59.72690345101543         
331                       36.75767370156199         39.22967255550989         43.452909061364           49.10202780679277         59.15941697643116         
332                       35.77916068864635         38.28888811620399         42.60391453343245         48.37140859532728         58.59859214906199         
333                       34.8006511481567          37.34974032706138         41.75948687885532         47.64743841810292         58.04465885400106         
334                       33.82214507230078         36.41235852287232         40.91991889387386         46.93044511600186         57.49785223728139         
335                       32.84364247347157         35.47688536640398         40.08552584670018         46.22077310538674         56.95841269895478         
336                       31.86514338645295         34.5434785824568          39.25664748560921         45.51878415945284         56.42658586474076         
337                       30.88664787104506         33.61231296200044         38.43365023136735         44.82485819295906         55.90262253410354         
338                       29.90815601520714         32.68358268518887         37.61692956794703         44.13939404284894         55.38677860252614         
339                       28.92966793884314         31.75750402198815         36.80691264524428         43.46281023567916         54.87931495567523         
340                       27.95118379838916         30.83431848129113         36.00406110674324         42.79554573097158         54.38049733309087         
341                       26.97270379240899         29.91429649426785         35.20887415356756         42.1380606275827          53.89059615899683         
342                       25.99422816846534         28.99774173594082         34.42189185386739         41.49083681794256         53.40988633781307         
343                       25.01575723161828         28.08499621136345         33.64369870270033         40.85437857255491         52.93864701196713         
344                       24.03729135501714         27.17644626026752         32.87492743208499         40.22921303449254         52.47716127965025         
345                       23.05883099320987         26.27252966775269         32.11626306325655         39.61589060079076         52.02571587025137         
346                       22.08037669901483         25.373744109843           31.36844718276274         39.01498516469312         51.58460077533425         
347                       21.10192914511436         24.48065721300264         30.63228241023248         38.42709418969902         51.15410883320222         
348                       20.12348915197875         23.59391856755111         29.90863700765641         37.8528385834076          50.73453526532844         
349                       19.1450577243881          22.71427410779026         29.19844955699938         37.2928623363666          50.3261771632204          
350                       18.16663609979529         21.84258335751638         28.50273360404039         36.74783188868515         49.92933292463817         
351                       17.18822581325043         20.97984013818154         27.82258213068581         36.21843518525186         49.54430163850161         
352                       16.20982878588569         20.1271974455568          27.15917167497994         35.70538037925191         49.17138241830211         
353                       15.23144744755447         19.28599731186091         26.51376586737294         35.20939414356877         48.81087368438056         
354                       14.25308491003523         18.4578065680193          25.88771809388788         34.73121955089277         48.4630723960429          
355                       13.27474521688292         17.64445947444953         25.28247293306782         34.27161348625742         48.12827323515701         
356                       12.29643371260427         16.84810814370051         24.69956594688322         33.83134356060862         47.80676774359976         
357                       11.31815760333416         16.07128144078644         24.14062134107801         33.41118450118295         47.49884341769847         
358                       10.33992683578841         15.31695246464142         23.6073469552113          33.01191400417566         47.20478276362182         
359                       9.361755527184384         14.5886135511101          23.10152600736976         32.63430804757591         46.9248623185125          
360                       8.383664395858657         13.89035565495609         22.62500501666693         32.27913567716227         46.65935164299888         
