I                         i_b00                     i_b10                     i_b20                     i_b30                     i_b45                     
319                       41.67433233190311         43.97707009456765         47.77891803390507         52.86452466347961         62.07501907710107         
320                       40.67435942485331         43.00891616292981         46.89178192776726         52.08837560370249         61.47007305057149         
321                       39.67439055266134         42.04195716805704         46.0081772385163          51.31769044948618         60.87117777771202         
322                       38.67442562096662         41.07628047792672         45.12832296809449         50.55274273662601         60.27855647056055         
323                       37.67446455021822         40.11198165952433         44.25245421395729         49.7938200759232          59.69243791781837         
324                       36.6745072768306          39.14916546001171         43.38082360276391         49.04122492814798         59.11305655055148         
325                       35.67455375452406         38.18794692885368         42.51370286236108         48.29527540544924         58.54065249196893         
326                       34.67460395588898         37.22845270459183         41.65138454526555         47.55630609661899         57.97547158927819         
327                       33.67465787422281         36.27082249448823         40.79418391775861         46.82466891270799         57.41776542548205         
328                       32.6747155257003          35.31521078076248         39.94244102953404         46.10073394841072         56.8677913088511          
329                       31.67477695195352         34.36178879383705         39.09652297952789         45.3848903533753          56.32581223768059         
330                       30.67484222315702         33.41074680116977         38.25682639401783         44.67754720612658         55.7920968378245          
331                       29.67491144174022         32.46229677023556         37.42378013319461         43.9791343815971          55.26691927039648         
332                       28.67498474688239         31.51667547645733         36.59784824202787         43.29010340132523         54.75055910694033         
333                       27.675062319991           30.57414814191992         35.77953316017383         42.61092825318647         54.24330116930714         
334                       26.67514439142387         29.63501270920094         34.96937920364589         41.94210616506373         53.74543533143607         
335                       25.67523124879715         28.69960487744834         34.16797632766454         41.28415831413395         53.25725628022751         
336                       24.67532324733131         27.76830405594253         33.37596417510719         40.63763045046122         52.7790632327251          
337                       23.67542082284109         26.84154042503162         32.59403640777887         40.00309341036429         52.31115960689394         
338                       22.67552450818742         25.91980333699106         31.82294530769617         39.38114349161432         51.85385264340259         
339                       21.67563495431299         25.00365134172802         31.06350662196762         38.77240265898105         51.40745297599037         
340                       20.67575295741509         24.0937241862081          30.31660460678927         38.17751854508527         50.97227414823779         
341                       19.67587949444231         23.1907572139395          29.58319720256345         37.59716420805951         50.54863207485918         
342                       18.67601577003684         22.29559868343356         28.86432124212482         37.03203760434464         50.1368444460111          
343                       17.67616327945682         21.40923063297563         28.16109755644801         36.48286073227535         49.73723007355803         
344                       16.67632389418753         20.53279404188574         27.4747357960659          35.95037840019651         49.35010817876548         
345                       15.67649998037232         19.6676191701026          26.80653873112405         35.43535657202048         48.97579762149635         
346                       14.67669456571305         18.81526208487523         26.15790572853025         34.93858024373674         48.61461607167392         
347                       13.67691157963976         17.97754847805111         25.53033503207207         34.46085080680705         48.2668791245362          
348                       12.67715620718916         17.15662588833474         24.92542439328879         34.00298285902402         47.93289936203977         
349                       11.67743542471725         16.3550252788554          24.34486952215394         33.56580043066716         47.61298536366775         
350                       10.67775883657395         15.57573242821754         23.79045975504722         33.15013260399936         47.30744067084236         
351                       9.678140030247828         14.82226852815861         23.26407028441862         32.75680851755875         47.0165627101276          
352                       8.67859886777738          14.09877737638696         22.76765027519191         32.38665176342098         46.74064168140983         
353                       7.679165565912952         13.41011310990991         22.30320622607904         32.04047420553909         46.47995941824627         
354                       6.679888436830247         12.76191696936829         21.87278004048547         31.71906927006446         46.23478822854626         
355                       5.68084979175048          12.16066370040726         21.47842147176228         31.42320478356512         46.00538972467807         
356                       4.682202181629208         11.61364817086111         21.12215491605615         31.1536154613088          45.79201365293791         
357                       3.684263483432919         11.12887261077597         20.80594094626862         30.91099517397429         45.59489673306042         
358                       2.687823296987208         10.71478958629912         20.53163349764604         30.69598914570826         45.41426151905303         
359                       1.695525480901968         10.3798640867881          20.30093419016755         30.50918625757461         45.25031529308012         
360                       0.7245927658432013        10.13195005133889         20.11534583991762         30.35111164629133         45.1032490043772          
